,item,predictions,cosine_predicted
12537,brown,Birds,[0.81949453]
12538,brown,Dating,[0.8181115]
12539,brown,Sports,[0.81021059]
12540,brown,Shopping,[0.80953209]
12541,brown,Education,[0.80879836]
12542,brown,Travel,[0.80578258]
12543,brown,Science,[0.80513266]
12544,brown,Birthday,[0.80457706]
12545,brown,Dogs,[0.80086783]
12546,brown,Movies,[0.79953968]
12547,brown,Prom,[0.79917835]
12548,brown,Graduation,[0.79887102]
12549,brown,Cats,[0.79854979]
12550,brown,Convertible,[0.79818453]
12551,brown,Pets,[0.79803176]
12552,brown,Hair Care,[0.7952471]
12553,brown,Wellness,[0.79431602]
12554,brown,Cooking,[0.79362254]
12555,brown,Camping,[0.79358712]
12556,brown,Shaving,[0.79213317]
12557,brown,Green Vehicles,[0.79099253]
12558,brown,SUV,[0.79081714]
12559,brown,Coupe,[0.78938159]
12560,brown,Wedding,[0.78745867]
12561,brown,Houses,[0.78699859]
12562,brown,Minivan,[0.78641494]
12563,brown,Parenting,[0.78638345]
12564,brown,Large Animals,[0.78630751]
12565,brown,Van,[0.78560425]
12566,brown,Cruises,[0.78555034]
12567,brown bear,Large Animals,[0.8244811]
12568,brown bear,Birds,[0.81262009]
12569,brown bear,Cats,[0.81259642]
12570,brown bear,Dogs,[0.8110679]
12571,brown bear,Beauty,[0.80470474]
12572,brown bear,Polar Travel,[0.80233051]
12573,brown bear,SUV,[0.79888676]
12574,brown bear,Outdoor Activities,[0.79638969]
12575,brown bear,Camping,[0.79534161]
12576,brown bear,Reptiles,[0.79417045]
12577,brown bear,Convertible,[0.79175101]
12578,brown bear,Graduation,[0.79105189]
12579,brown bear,Dating,[0.78731735]
12580,brown bear,Parks & Nature,[0.7866733]
12581,brown bear,Shopping,[0.78640208]
12582,brown bear,Coupe,[0.78619751]
12583,brownie,Desserts and Baking,[0.81280766]
12584,brownie,Beauty,[0.80512243]
12585,brownie,Cooking,[0.8032139]
12586,brownie,Coupe,[0.79066818]
12587,brunch,Dining Out,[0.83938501]
12588,brunch,Camping,[0.82059273]
12589,brunch,Cooking,[0.82047331]
12590,brunch,Food & Drink,[0.82019446]
12591,brunch,Barbecues and Grilling,[0.81805325]
12592,brunch,Shopping,[0.81493971]
12593,brunch,Cruises,[0.81492651]
12594,brunch,Wedding,[0.81371411]
12595,brunch,Bars & Restaurants,[0.80837984]
12596,brunch,Wellness,[0.80647465]
12597,brunch,Beauty,[0.80639012]
12598,brunch,Grocery Shopping,[0.80539511]
12599,brunch,Dating,[0.80488485]
12600,brunch,World Cuisines,[0.80343752]
12601,brunch,Fashion Events,[0.80333387]
12602,brunch,Home Entertaining,[0.80322652]
12603,brunch,Bath and Shower,[0.80284774]
12604,brunch,Graduation,[0.8018052]
12605,brunch,Desserts and Baking,[0.80179628]
12606,brunch,Comedy Events,[0.8017139]
12607,brunch,Gardening,[0.80070703]
12608,brunch,Birds,[0.79934914]
12609,brunch,Sports,[0.79749798]
12610,brunch,Travel,[0.79700365]
12611,brunch,Holiday Shopping,[0.7958329]
12612,brunch,Desktops,[0.79486833]
12613,brunch,Coupe,[0.7944178]
12614,brunch,Shaving,[0.79410605]
12615,brunch,Birthday,[0.79230297]
12616,brunch,Parenting,[0.79121611]
12617,brunch,Apartments,[0.79107682]
12618,brunch,Beach Travel,[0.79085112]
12619,brunch,Concerts & Music Events,[0.79081304]
12620,brunch,Prom,[0.79073239]
12621,brunch,Healthy Living,[0.78973457]
12622,brunch,Religious Events,[0.78874677]
12623,brunch,Movies,[0.78854459]
12624,brunch,Flower Shopping,[0.78766654]
12625,brunch,Style & Fashion,[0.78698661]
12626,brunch,Games and Puzzles,[0.78632995]
12627,brunch,Board Games and Puzzles,[0.78614547]
12628,brunch,Education,[0.78582171]
12629,brunch,Cinemas and Events,[0.78575091]
12630,brunette,Hair Care,[0.80900225]
12631,brunette,Beauty,[0.80670501]
12632,brunette,Coupe,[0.80447912]
12633,brunette,SUV,[0.79025232]
12634,brunette,Shaving,[0.78795032]
12635,brush,Beauty,[0.85780442]
12636,brush,Shaving,[0.85652202]
12637,brush,Hair Care,[0.84131316]
12638,brush,Oral care,[0.83274345]
12639,brush,Bath and Shower,[0.83205287]
12640,brush,Nail Care,[0.82382294]
12641,brush,Travel,[0.82129419]
12642,brush,Dating,[0.81762093]
12643,brush,Sports,[0.81459566]
12644,brush,Shopping,[0.81204348]
12645,brush,Convertible,[0.81129671]
12646,brush,Science,[0.80960899]
12647,brush,Movies,[0.80933578]
12648,brush,Education,[0.80895744]
12649,brush,Pets,[0.80688917]
12650,brush,Prom,[0.80347697]
12651,brush,Household Supplies,[0.80307356]
12652,brush,Makeup and Accessories,[0.80127452]
12653,brush,Coupe,[0.79890643]
12654,brush,Cats,[0.79668064]
12655,brush,Birds,[0.79617807]
12656,brush,SUV,[0.79562061]
12657,brush,Deodorant and Antiperspirant,[0.7948012]
12658,brush,Dogs,[0.79435609]
12659,brush,Home Appliances,[0.79379974]
12660,brush,Home Improvement,[0.79345863]
12661,brush,Gardening,[0.79329322]
12662,brush,Graduation,[0.79298464]
12663,brush,Camping,[0.79294777]
12664,brush,Birthday,[0.79133666]
12665,brush,Wellness,[0.79096365]
12666,brush,Cooking,[0.79068526]
12667,brush,Minivan,[0.78976247]
12668,brush,Barbecues and Grilling,[0.78959554]
12669,brush,Home & Garden,[0.78944792]
12670,brush,Smartphones,[0.78755857]
12671,brush,Motorcycles,[0.78652805]
12672,brush,Style & Fashion,[0.78646175]
12673,brush,Parenting,[0.78611044]
12674,brush,Wedding,[0.78527834]
12675,brush,Perfume and Fragrance,[0.78526842]
12676,brush,Houses,[0.78512588]
12677,brush,Automotive,[0.78500387]
12678,coyote,Dogs,[0.8207078]
12679,coyote,Birds,[0.81909694]
12680,coyote,SUV,[0.81839087]
12681,coyote,Cats,[0.81787401]
12682,coyote,Reptiles,[0.80923835]
12683,coyote,Coupe,[0.80907647]
12684,coyote,Large Animals,[0.80329176]
12685,coyote,Camping,[0.80237708]
12686,coyote,Minivan,[0.7985946]
12687,coyote,Travel,[0.78980961]
12688,coyote,Pets,[0.7891521]
12689,coyote,Sports,[0.78874981]
12690,coyote,Convertible,[0.78784495]
12691,coyote,Beauty,[0.7859232]
12692,brussels sprout,Gardening,[0.78908964]
12693,brussels sprout,Beauty,[0.78886351]
12694,brussels sprout,Grocery Shopping,[0.78801447]
12695,bubble,Beauty,[0.83998984]
12696,bubble,Birthday,[0.8254392]
12697,bubble,Travel,[0.82177359]
12698,bubble,Dating,[0.81738652]
12699,bubble,Movies,[0.81589107]
12700,bubble,Science,[0.81562942]
12701,bubble,Shopping,[0.80907199]
12702,bubble,Education,[0.8082886]
12703,bubble,Sports,[0.8062588]
12704,bubble,Pets,[0.80425697]
12705,bubble,Bath and Shower,[0.80299644]
12706,bubble,Graduation,[0.80295954]
12707,bubble,Convertible,[0.80216632]
12708,bubble,Prom,[0.80108031]
12709,bubble,Pop Culture,[0.79996775]
12710,bubble,Birds,[0.79833875]
12711,bubble,Games and Puzzles,[0.79612053]
12712,bubble,Cats,[0.79426974]
12713,bubble,Flower Shopping,[0.78995691]
12714,bubble,Camping,[0.78962122]
12715,bubble,Outdoor Activities,[0.78843487]
12716,bubble,Cruises,[0.78793101]
12717,bubble,Wedding,[0.78786246]
12718,bubble,Wellness,[0.78772695]
12719,bubble,Space and Astronomy,[0.78771465]
12720,bubble,Cooking,[0.78682777]
12721,bubble,Board Games and Puzzles,[0.78569842]
12722,bubble gum,Pop Culture,[0.7878324]
12723,bubble gum,Oral care,[0.78658655]
12724,bubble tea,Pop Culture,[0.78560724]
12725,bucket cabinet,Coupe,[0.80454446]
12726,bucket cabinet,Pickup Trucks,[0.79519932]
12727,bucket cabinet,Station Wagon,[0.79198437]
12728,bucket cabinet,SUV,[0.79187489]
12729,bucket cabinet,Desktops,[0.79097372]
12730,shield,No_Pred,[0]
12731,bud,Beauty,[0.84344169]
12732,bud,Dating,[0.82397303]
12733,bud,Prom,[0.82257782]
12734,bud,Convertible,[0.8197991]
12735,bud,Birthday,[0.81945195]
12736,bud,Sports,[0.81800718]
12737,bud,Travel,[0.81764712]
12738,bud,Education,[0.81561349]
12739,bud,Shopping,[0.81415353]
12740,bud,Birds,[0.81289646]
12741,bud,Science,[0.81036827]
12742,bud,Wedding,[0.8093504]
12743,bud,Movies,[0.80754396]
12744,bud,Graduation,[0.80707573]
12745,bud,Gardening,[0.80656503]
12746,bud,Pets,[0.80288245]
12747,bud,Camping,[0.80274313]
12748,bud,Coupe,[0.80206957]
12749,bud,Wellness,[0.80163203]
12750,bud,Bath and Shower,[0.80120311]
12751,bud,Flower Shopping,[0.80042425]
12752,bud,Shaving,[0.79562234]
12753,bud,Minivan,[0.79520461]
12754,bud,SUV,[0.79452502]
12755,bud,Sedan,[0.79429008]
12756,bud,Desktops,[0.78940131]
12757,bud,Apartments,[0.78934664]
12758,bud,Station Wagon,[0.78814198]
12759,bud,Landscaping,[0.78813136]
12760,bud,Dogs,[0.78806104]
12761,bud,Pop Culture,[0.78796936]
12762,bud,Dining Out,[0.78716597]
12763,bud,Parenting,[0.78564028]
12764,bud,Outdoor Activities,[0.78546936]
12765,bud,Home & Garden,[0.78536249]
12766,buddha,Religion & Spirituality,[0.80954049]
12767,buddha,Beauty,[0.80546968]
12768,buddha,Religious Events,[0.80028279]
12769,buddha,Birds,[0.79710801]
12770,buddha,Dogs,[0.79302048]
12771,buddha,Cats,[0.79187557]
12772,buddha,Wellness,[0.79079634]
12773,buffalo,Birds,[0.81858505]
12774,buffalo,Large Animals,[0.8122891]
12775,buffalo,Dogs,[0.80715283]
12776,buffalo,Cats,[0.80651457]
12777,buffalo,Zoos & Aquariums,[0.79230813]
12778,buffalo,SUV,[0.79107642]
12779,buffalo,Beauty,[0.79102087]
12780,buffalo,Shopping,[0.79074406]
12781,buffalo,Sports,[0.79045442]
12782,buffalo,Travel,[0.78599341]
12783,buffet,Dining Out,[0.83361043]
12784,buffet,Food & Drink,[0.81668574]
12785,buffet,Bars & Restaurants,[0.81033442]
12786,buffet,Shopping,[0.80871554]
12787,buffet,Camping,[0.80418783]
12788,buffet,Wellness,[0.80221286]
12789,buffet,Coupe,[0.8013101]
12790,buffet,Wedding,[0.80087685]
12791,buffet,Barbecues and Grilling,[0.79844062]
12792,buffet,Beauty,[0.79813643]
12793,buffet,Cooking,[0.79704426]
12794,buffet,Desserts and Baking,[0.79596078]
12795,buffet,Home Entertaining,[0.79588683]
12796,buffet,Grocery Shopping,[0.79440658]
12797,buffet,Cruises,[0.7940983]
12798,buffet,Desktops,[0.7939504]
12799,buffet,Events and Attractions,[0.79332453]
12800,buffet,Hospitality Industry,[0.79172275]
12801,buffet,World Cuisines,[0.79065702]
12802,buffet,Food Industry,[0.7904864]
12803,buffet,SUV,[0.78933458]
12804,buffet,Bath and Shower,[0.78786261]
12805,buffet,Sports,[0.78627831]
12806,bug,Beauty,[0.83846356]
12807,bug,Convertible,[0.8275352]
12808,bug,Travel,[0.82484936]
12809,bug,Pets,[0.82139496]
12810,bug,Science,[0.8202042]
12811,bug,Movies,[0.81972833]
12812,bug,Dating,[0.81686611]
12813,bug,Birthday,[0.8130983]
12814,bug,Birds,[0.81118576]
12815,bug,Sports,[0.80836473]
12816,bug,Camping,[0.80823964]
12817,bug,Education,[0.80706265]
12818,bug,Shopping,[0.80187264]
12819,bug,Prom,[0.80053578]
12820,bug,Cats,[0.79688845]
12821,bug,Games and Puzzles,[0.7948329]
12822,bug,Coupe,[0.79452309]
12823,bug,Reptiles,[0.7929395]
12824,bug,Dogs,[0.79142273]
12825,bug,SUV,[0.7906769]
12826,bug,Parenting,[0.78942158]
12827,bug,Cooking,[0.7879977]
12828,bug,Desktops,[0.78784647]
12829,bug,Minivan,[0.7871075]
12830,bug,Wellness,[0.78620534]
12831,bug,Houses,[0.78512206]
12832,build,Convertible,[0.81520792]
12833,build,Beauty,[0.81488292]
12834,build,Travel,[0.79883434]
12835,build,Shopping,[0.79794043]
12836,build,Houses,[0.79771604]
12837,build,Movies,[0.79687631]
12838,build,Education,[0.79630023]
12839,build,Prom,[0.79550434]
12840,build,Sports,[0.79140397]
12841,build,Remodeling & Construction,[0.79118202]
12842,build,Dating,[0.79114327]
12843,build,Graduation,[0.78599205]
12844,builder,Convertible,[0.83426463]
12845,builder,Beauty,[0.82660434]
12846,builder,Remodeling & Construction,[0.81219031]
12847,builder,Home Improvement,[0.81046057]
12848,builder,Prom,[0.80545919]
12849,builder,Education,[0.80433134]
12850,builder,Houses,[0.80034677]
12851,builder,Shopping,[0.79957995]
12852,builder,Landscaping,[0.79888276]
12853,builder,Travel,[0.79772938]
12854,builder,Dating,[0.79643975]
12855,builder,Gardening,[0.79608367]
12856,builder,Movies,[0.79562648]
12857,builder,Home & Garden,[0.79245732]
12858,builder,Sports,[0.79142142]
12859,builder,Science,[0.79010408]
12860,builder,Bath and Shower,[0.78888092]
12861,builder,Birthday,[0.78852124]
12862,builder,Real Estate,[0.78778446]
12863,builder,Land and Farms,[0.78617893]
12864,builder,Auto Repair,[0.7854853]
12865,building,Beauty,[0.84213002]
12866,building,Remodeling & Construction,[0.84100056]
12867,building,Education,[0.83931919]
12868,building,Shopping,[0.83498636]
12869,building,Houses,[0.83479301]
12870,building,Sports,[0.83360653]
12871,building,Dating,[0.8257828]
12872,building,Science,[0.82567526]
12873,building,Travel,[0.82548249]
12874,building,Movies,[0.82477859]
12875,building,Landscaping,[0.8198154]
12876,building,Home Improvement,[0.81850956]
12877,building,Apartments,[0.81648873]
12878,building,Gardening,[0.81508171]
12879,building,Prom,[0.81451338]
12880,building,Convertible,[0.8144116]
12881,building,Office Property,[0.81398671]
12882,building,Home & Garden,[0.80842318]
12883,building,Real Estate,[0.8078905]
12884,building,Graduation,[0.80777697]
12885,building,Camping,[0.80758926]
12886,building,Cooking,[0.80674561]
12887,building,Retail Property,[0.80426161]
12888,building,Land and Farms,[0.80371758]
12889,building,Automotive,[0.80043895]
12890,building,Malls & Shopping Centers,[0.80043801]
12891,building,Wedding,[0.80026872]
12892,building,Bath and Shower,[0.80005228]
12893,building,Outdoor Activities,[0.79913041]
12894,building,Desktops,[0.79888539]
12895,building,Birds,[0.79807822]
12896,building,Birthday,[0.79796248]
12897,building,Technology & Computing,[0.79623064]
12898,building,Wellness,[0.79620174]
12899,building,Parenting,[0.79418464]
12900,building,Parks & Nature,[0.7940398]
12901,building,Healthy Living,[0.79368317]
12902,building,Home Security,[0.79220632]
12903,building,Games and Puzzles,[0.79215695]
12904,building,Pets,[0.79215334]
12905,building,Cruises,[0.79206418]
12906,building,Technology Industry,[0.79142168]
12907,building,Rail Travel,[0.79114829]
12908,building,Shaving,[0.79096361]
12909,building,Museums & Galleries,[0.7907224]
12910,building,Van,[0.7902053]
12911,building,Barbecues and Grilling,[0.789868]
12912,building,Auto Repair,[0.78986702]
12913,building,Fitness and Exercise,[0.78959646]
12914,building,Zoos & Aquariums,[0.78930394]
12915,building,Coupe,[0.78918957]
12916,building,Books and Literature,[0.78858111]
12917,building,Style & Fashion,[0.78729107]
12918,building,College Education,[0.78706868]
12919,building,Dining Out,[0.7868601]
12920,building,Smartphones,[0.78672307]
12921,building,Video Gaming,[0.7864969]
12922,building,Grocery Shopping,[0.78591391]
12923,building,Bars & Restaurants,[0.78546063]
12924,building,Space and Astronomy,[0.78538251]
12925,building,Laptops,[0.78509243]
12926,building block,Apartments,[0.78882156]
12927,building block,Houses,[0.78873049]
12928,building block,Games and Puzzles,[0.78693635]
12929,building block,Graduation,[0.78686921]
12930,building block,Shopping,[0.78640974]
12931,building facade,Landscaping,[0.83276252]
12932,building facade,Remodeling & Construction,[0.83121486]
12933,building facade,Office Property,[0.81772153]
12934,building facade,Home Improvement,[0.8132131]
12935,building facade,Houses,[0.80899729]
12936,building facade,Apartments,[0.80585198]
12937,building facade,Gardening,[0.8044717]
12938,building facade,Beauty,[0.80045565]
12939,building facade,Home & Garden,[0.79972975]
12940,building facade,Retail Property,[0.79800944]
12941,building facade,Shopping,[0.79334889]
12942,building facade,Real Estate,[0.79272292]
12943,building facade,Bath and Shower,[0.78826674]
12944,building facade,Land and Farms,[0.78796397]
12945,building facade,Desktops,[0.78789573]
12946,building facade,Graduation,[0.78705861]
12947,building facade,Auto Body Styles,[0.78693637]
12948,building facade,Automotive,[0.78644395]
12949,building facade,Fine Art,[0.78530177]
12950,building material,Home Improvement,[0.81910303]
12951,building material,Remodeling & Construction,[0.81805888]
12952,building material,Landscaping,[0.80895493]
12953,building material,Home & Garden,[0.8052848]
12954,building material,Household Supplies,[0.80129588]
12955,building material,Auto Parts,[0.79925194]
12956,building material,Gardening,[0.79300008]
12957,building material,Shopping,[0.78873819]
12958,building material,Real Estate,[0.78846301]
12959,building material,Houses,[0.7883835]
12960,lamp,Beauty,[0.83368309]
12961,lamp,Movies,[0.83320262]
12962,lamp,Convertible,[0.83134794]
12963,lamp,Travel,[0.82746882]
12964,lamp,Sports,[0.82499189]
12965,lamp,Dating,[0.81856584]
12966,lamp,Shopping,[0.81822588]
12967,lamp,Television,[0.81738792]
12968,lamp,Science,[0.81702492]
12969,lamp,Home Appliances,[0.81671741]
12970,lamp,Education,[0.81603676]
12971,lamp,Prom,[0.81539044]
12972,lamp,Laptops,[0.81518929]
12973,lamp,Coupe,[0.81511146]
12974,lamp,SUV,[0.81207395]
12975,lamp,Bath and Shower,[0.8099998]
12976,lamp,Camping,[0.80732239]
12977,lamp,Household Supplies,[0.8065206]
12978,lamp,Auto Parts,[0.80565422]
12979,lamp,Pets,[0.80502328]
12980,lamp,Automotive,[0.80465576]
12981,lamp,Smartphones,[0.80452552]
12982,lamp,Houses,[0.80397009]
12983,lamp,Books and Literature,[0.80341815]
12984,lamp,Musical Instruments,[0.80323653]
12985,lamp,Minivan,[0.80322981]
12986,lamp,Birds,[0.80317154]
12987,lamp,Graduation,[0.80242029]
12988,lamp,Green Vehicles,[0.80207802]
12989,lamp,Shaving,[0.80057268]
12990,lamp,Desktops,[0.80038155]
12991,lamp,Cooking,[0.80010662]
12992,lamp,Home Improvement,[0.79985472]
12993,lamp,Apartments,[0.79952673]
12994,lamp,Auto Repair,[0.79931462]
12995,lamp,Commercial Trucks,[0.79900116]
12996,lamp,Pickup Trucks,[0.79885869]
12997,lamp,Home Security,[0.79872495]
12998,lamp,Birthday,[0.79847318]
12999,lamp,Station Wagon,[0.79767679]
13000,lamp,Reptiles,[0.79749788]
13001,lamp,Home & Garden,[0.79741543]
13002,lamp,Auto Type,[0.79720213]
13003,lamp,Consumer Electronics,[0.79681834]
13004,lamp,Travel Accessories,[0.79597354]
13005,lamp,Cats,[0.79584675]
13006,lamp,Wedding,[0.79493983]
13007,lamp,Smart Home,[0.79450058]
13008,lamp,Makeup and Accessories,[0.79358612]
13009,lamp,Motorcycles,[0.79262376]
13010,lamp,Games and Puzzles,[0.79239566]
13011,lamp,Holiday Shopping,[0.79197073]
13012,lamp,Hair Care,[0.7909335]
13013,lamp,Landscaping,[0.79090588]
13014,lamp,Luxury Cars,[0.79082619]
13015,lamp,Space and Astronomy,[0.79031856]
13016,lamp,Tablets and E-readers,[0.78961481]
13017,lamp,Wellness,[0.78936575]
13018,lamp,Parenting,[0.78928132]
13019,lamp,Dogs,[0.78868393]
13020,lamp,Cruises,[0.78835755]
13021,lamp,Gardening,[0.78707534]
13022,lamp,Outdoor Activities,[0.78700187]
13023,lamp,Cameras and Camcorders,[0.78688505]
13024,lamp,Music and Audio,[0.78680179]
13025,lamp,Barbecues and Grilling,[0.78675978]
13026,lamp,Nail Care,[0.78638731]
13027,lamp,Home Entertaining,[0.78609529]
13028,lamp,Rail Travel,[0.78555581]
13029,lamp,Auto Shows,[0.78552908]
13030,lamp,Van,[0.78514216]
13031,bull,Beauty,[0.81665125]
13032,bull,Birds,[0.80979592]
13033,bull,Convertible,[0.80852085]
13034,bull,Sports,[0.80703247]
13035,bull,Dogs,[0.80497621]
13036,bull,Large Animals,[0.80021188]
13037,bull,Travel,[0.79963542]
13038,bull,Science,[0.79891798]
13039,bull,Dating,[0.79724183]
13040,bull,Shopping,[0.79697952]
13041,bull,Pets,[0.79503454]
13042,bull,Birthday,[0.79369579]
13043,bull,Cats,[0.79236774]
13044,bull,Education,[0.79146331]
13045,bull,Movies,[0.78963897]
13046,bull,Prom,[0.7884857]
13047,bull,Motorcycles,[0.78542835]
13048,bulldog,Dogs,[0.82859199]
13049,bulldog,Birds,[0.79894108]
13050,bulldog,Convertible,[0.79301175]
13051,bulldog,SUV,[0.79218699]
13052,bulldog,Large Animals,[0.78984101]
13053,bulldog,Minivan,[0.78629782]
13054,bullet,Beauty,[0.83939186]
13055,bullet,Travel,[0.83714712]
13056,bullet,Sports,[0.83097363]
13057,bullet,Convertible,[0.82887752]
13058,bullet,Science,[0.82469528]
13059,bullet,Movies,[0.82382491]
13060,bullet,Dating,[0.8197075]
13061,bullet,Shopping,[0.81736761]
13062,bullet,Birds,[0.81444371]
13063,bullet,Birthday,[0.81311543]
13064,bullet,Coupe,[0.81200526]
13065,bullet,Education,[0.81112536]
13066,bullet,Prom,[0.80910909]
13067,bullet,SUV,[0.80492703]
13068,bullet,Rail Travel,[0.80047321]
13069,bullet,Graduation,[0.80045511]
13070,bullet,Motorcycles,[0.79758974]
13071,bullet,Pets,[0.79674142]
13072,bullet,Wedding,[0.79515364]
13073,bullet,Space and Astronomy,[0.79504212]
13074,bullet,Camping,[0.7946638]
13075,bullet,Cruises,[0.79407122]
13076,bullet,Minivan,[0.79374149]
13077,bullet,Van,[0.79326419]
13078,bullet,Dogs,[0.79323354]
13079,bullet,Pickup Trucks,[0.79302946]
13080,bullet,Bath and Shower,[0.79247061]
13081,bullet,Automotive,[0.79219291]
13082,bullet,Cats,[0.79216495]
13083,bullet,Desktops,[0.79166604]
13084,bullet,Commercial Trucks,[0.79099056]
13085,bullet,Shaving,[0.79092517]
13086,bullet,Station Wagon,[0.79080243]
13087,bullet,Wellness,[0.79059933]
13088,bullet,Auto Type,[0.79015523]
13089,bullet,Houses,[0.78939823]
13090,bullet,Green Vehicles,[0.78934757]
13091,bullet,Auto Body Styles,[0.7886921]
13092,bullet,Smartphones,[0.78809384]
13093,bullet,Air Travel,[0.78790478]
13094,bullet,Games and Puzzles,[0.78785271]
13095,bullet,Cooking,[0.78742927]
13096,bullet,Laptops,[0.78724013]
13097,bullet,Reptiles,[0.78628607]
13098,bullet train,Rail Travel,[0.87340142]
13099,bullet train,Commercial Trucks,[0.82143066]
13100,bullet train,Station Wagon,[0.8178423]
13101,bullet train,Minivan,[0.81621583]
13102,bullet train,SUV,[0.81291319]
13103,bullet train,Air Travel,[0.80988963]
13104,bullet train,Green Vehicles,[0.80644297]
13105,bullet train,Luxury Cars,[0.80608493]
13106,bullet train,Motorcycles,[0.80545953]
13107,bullet train,Coupe,[0.80541244]
13108,bullet train,Pickup Trucks,[0.80307851]
13109,bullet train,Travel,[0.80255147]
13110,bullet train,Convertible,[0.80226347]
13111,bullet train,Cruises,[0.80100181]
13112,bullet train,Polar Travel,[0.79246561]
13113,bullet train,Birds,[0.79223084]
13114,bullet train,Bath and Shower,[0.79149495]
13115,bullet train,Asia Travel,[0.79139863]
13116,bullet train,Beauty,[0.78942378]
13117,bullet train,Automotive,[0.78930947]
13118,bullet train,Movies,[0.78858042]
13119,bullet train,Graduation,[0.7883433]
13120,bullet train,Shopping,[0.78623558]
13121,bulletin board,Desktops,[0.80622384]
13122,bulletin board,Board Games and Puzzles,[0.79336507]
13123,bulletin board,Television,[0.7867497]
13124,bulletproof vest,SUV,[0.8178497]
13125,bulletproof vest,Home Security,[0.80826474]
13126,bulletproof vest,Motorcycles,[0.80643306]
13127,bulletproof vest,Green Vehicles,[0.80019944]
13128,bulletproof vest,Commercial Trucks,[0.79967364]
13129,bulletproof vest,Minivan,[0.79741461]
13130,bulletproof vest,Pickup Trucks,[0.7972173]
13131,bulletproof vest,Women's Handbags and Wallets,[0.79436422]
13132,bulletproof vest,Men's Clothing,[0.79321819]
13133,bulletproof vest,Automotive,[0.79205854]
13134,bulletproof vest,Women's Clothing,[0.79035727]
13135,bulletproof vest,Travel Accessories,[0.79034433]
13136,bulletproof vest,Convertible,[0.78865528]
13137,bullfighting,Sports,[0.83208735]
13138,bullfighting,Camping,[0.82041806]
13139,bullfighting,Shaving,[0.81863762]
13140,bullfighting,Cooking,[0.81492392]
13141,bullfighting,Gardening,[0.81267067]
13142,bullfighting,Dating,[0.81177047]
13143,bullfighting,Dogs,[0.81111664]
13144,bullfighting,Parenting,[0.81041073]
13145,bullfighting,Large Animals,[0.80941831]
13146,bullfighting,Shopping,[0.80877452]
13147,bullfighting,Casinos & Gambling,[0.80716873]
13148,bullfighting,Birds,[0.80638625]
13149,bullfighting,Cats,[0.80441863]
13150,bullfighting,Barbecues and Grilling,[0.80155448]
13151,bullfighting,Motorcycles,[0.79989414]
13152,bullfighting,Education,[0.79723237]
13153,bullfighting,Video Gaming,[0.79720961]
13154,bullfighting,Reptiles,[0.79462385]
13155,bullfighting,Travel,[0.79448108]
13156,bullfighting,Science,[0.79280597]
13157,bullfighting,Landscaping,[0.79241528]
13158,bullfighting,Zoos & Aquariums,[0.79133894]
13159,bullfighting,Outdoor Activities,[0.79122451]
13160,bullfighting,Wellness,[0.7895606]
13161,bullfighting,Card Games,[0.78863855]
13162,bullfighting,Pets,[0.78829325]
13163,bullfighting,Beauty,[0.78760123]
13164,bullfighting,Religion & Spirituality,[0.78711425]
13165,bullfighting,Healthy Living,[0.78684657]
13166,bullfighting,Air Travel,[0.78672815]
13167,bullfighting,Wedding,[0.78639422]
13168,bullfighting,Cruises,[0.78501103]
13169,megaphone,Musical Instruments,[0.81148188]
13170,megaphone,Smartphones,[0.80057551]
13171,megaphone,Television,[0.79953377]
13172,megaphone,Music and Audio,[0.79674383]
13173,megaphone,Minivan,[0.79282283]
13174,megaphone,Convertible,[0.79212024]
13175,megaphone,Road-Side Assistance,[0.79136994]
13176,megaphone,Beauty,[0.788819]
13177,megaphone,SUV,[0.78818059]
13178,megaphone,Prom,[0.78808707]
13179,megaphone,Graduation,[0.78788853]
13180,megaphone,Birds,[0.78682427]
13181,megaphone,Large Animals,[0.78546139]
13182,bullring,Shopping,[0.86391412]
13183,bullring,Dating,[0.85788356]
13184,bullring,Sports,[0.85437721]
13185,bullring,Beauty,[0.84973227]
13186,bullring,Convertible,[0.84962948]
13187,bullring,Birds,[0.84828082]
13188,bullring,Science,[0.84818489]
13189,bullring,Camping,[0.84728821]
13190,bullring,Travel,[0.84667741]
13191,bullring,Wellness,[0.84390087]
13192,bullring,Cooking,[0.84367868]
13193,bullring,Education,[0.83979161]
13194,bullring,Gardening,[0.8387198]
13195,bullring,Wedding,[0.83865941]
13196,bullring,Prom,[0.83833816]
13197,bullring,Graduation,[0.83764328]
13198,bullring,Rail Travel,[0.83656641]
13199,bullring,Parenting,[0.8354699]
13200,bullring,Shaving,[0.83471582]
13201,bullring,SUV,[0.83465685]
13202,bullring,Movies,[0.83457927]
13203,bullring,Coupe,[0.83442303]
13204,bullring,Cruises,[0.83330139]
13205,bullring,Outdoor Activities,[0.8309939]
13206,bullring,Cats,[0.83055079]
13207,bullring,Dogs,[0.82943621]
13208,bullring,Dining Out,[0.82881037]
13209,bullring,Smartphones,[0.82880649]
13210,bullring,Healthy Living,[0.82875198]
13211,bullring,Minivan,[0.82823372]
13212,bullring,Bath and Shower,[0.82546746]
13213,bullring,Landscaping,[0.8254173]
13214,bullring,Desktops,[0.82533115]
13215,bullring,Air Travel,[0.8245256]
13216,bullring,Sedan,[0.82397451]
13217,bullring,Television,[0.82339957]
13218,bullring,Station Wagon,[0.82307489]
