,item,predictions,cosine_predicted
5150,Cattle,Land and Farms,0.8449767289757484
5151,Cattle,Birds,0.8432711930886992
5152,Cattle,Barbecues and Grilling,0.8336887984739018
5153,Cattle,Reptiles,0.8335305630773917
5154,Cattle,Station Wagon,0.8308372474911991
5155,Cattle,Commercial Trucks,0.8300494547714004
5156,Cattle,Desktops,0.8267815679340959
5157,Cattle,Houses,0.8256941092598084
5158,Cattle,Coupe,0.8249517563225599
5159,Cattle,Automotive,0.8249517563225599
5160,Cattle,Alcoholic Beverages,0.824548674021135
5161,Cattle,Business and Finance,0.8209636796044956
5162,Sheep,Pets,0.8904733483480272
5163,Sheep,Birds,0.8734026207145784
5164,Sheep,Cats,0.8706804167757514
5165,Sheep,Large Animals,0.8538278683914012
5166,Sheep,Reptiles,0.8442906451708314
5167,Sheep,Dogs,0.8431436622673937
5168,Sheep,Desktops,0.8361903078931412
5169,Sheep,Desserts and Baking,0.8242806373201007
5170,Sheep,Pickup Trucks,0.8230438270444578
5171,Sheep,Land and Farms,0.8178172444923809
5172,Sheep,Women's Clothing,0.8160859727361869
5173,Sheep,Fine Art,0.8130956879762954
5174,Sheep,Birthday,0.8110670545288347
5175,Sheep,Alcoholic Beverages,0.807764681626146
5176,Sheep,Medical Health,0.8077225798351655
5177,ox,Travel,0.8408669282029482
5178,ox,Birthday,0.8403688148258133
5179,ox,Prom,0.8328749584772581
5180,ox,Science,0.8319193635735317
5181,ox,Shopping,0.8306904185865817
5182,ox,Business and Finance,0.8303412809414457
5183,ox,Media Industry,0.828866093305467
5184,ox,Beauty,0.8282846363672788
5185,ox,Healthy Living,0.8278193698630263
5186,ox,Education,0.8249298787507525
5187,ox,Dating,0.822670156401778
5188,ox,Sports,0.8224627454757997
5189,ox,Movies,0.8218626541963602
5190,ox,Coupe,0.8215389709072218
5191,ox,Automotive,0.8215389709072218
5192,ox,Convertible,0.8202371125028133
5193,snow leopard,Cats,0.8259178300502878
5194,snow leopard,Reptiles,0.8226700142637454
5195,snow leopard,Large Animals,0.803368230232979
5196,snow leopard,Pets,0.8096080417290923
5197,tiger cat,Cats,0.8733316482461396
5198,tiger cat,Pets,0.8164991613344298
5199,common newt,Reptiles,0.8355333627282359
5200,common newt,Pets,0.7922431376885062
5201,hognose snake,Reptiles,0.8362473414662217
5202,hognose snake,Pets,0.7831323232164142
5203,green snake,Reptiles,0.8695037431901372
5204,green snake,Large Animals,0.8061167072939146
5205,green snake,Pets,0.8088222476033196
5206,sea snake,Reptiles,0.8359666554496851
5207,sea snake,Pets,0.788808960395423
5208,Tortoise,Reptiles,0.8682209408773349
5209,Tortoise,Pets,0.8392550734698635
5210,Tortoise,Birds,0.8374091418771656
5211,Tortoise,Cats,0.8275783115559764
5212,Tortoise,Travel,0.8218546375748944
5213,Tortoise,Large Animals,0.8161846380433843
5214,Tortoise,Desserts and Baking,0.8090311759472207
5215,Tortoise,Motorcycles,0.8050193704869628
5216,Tortoise,Board Games and Puzzles,0.8040553007136017
5217,Tortoise,Fine Art,0.8005310220372717
5218,African crocodile,Africa Travel,0.8598580580774824
5219,African crocodile,Reptiles,0.8274081491788079
5220,African crocodile,Large Animals,0.815438922839438
5221,African crocodile,Travel,0.7696318363511709
5222,African crocodile,Pets,0.8022771949429057
5223,Crocodile,Reptiles,0.8784573238226859
5224,Crocodile,Pets,0.8496539617055965
5225,Crocodile,Large Animals,0.8439358932979568
5226,Crocodile,Cats,0.835630858692695
5227,Crocodile,Birds,0.8324413544403337
5228,Crocodile,Birthday,0.8072985060590084
5229,Crocodile,Motorcycles,0.8069970634259338
5230,Crocodile,Zoos & Aquariums,0.8068200401527654
5231,Crocodile,Alcoholic Beverages,0.8048241485233184
5232,Crocodile,Barbecues and Grilling,0.8039497576468606
5233,Crocodile,Africa Travel,0.8021868221048919
5234,Crocodile,Media Industry,0.8007421372164557
5235,Reptile,Reptiles,0.9137642112861015
5236,Reptile,Pets,0.8561535016345457
5237,Reptile,Birds,0.8446356519572689
5238,Reptile,Large Animals,0.8204503488629566
5239,Reptile,Air Travel,0.8123431570547264
5240,Reptile,Daycare and Pre-School,0.8122165954297341
5241,Reptile,Fine Art,0.8070743621862222
5242,Reptile,Medical Health,0.8049739354862665
5243,Reptile,Video Gaming,0.803013624800755
5244,Reptile,Barbecues and Grilling,0.8021247524428728
5245,Reptile,Business and Finance,0.8014406591606502
5246,Reptile,Travel,0.7966276426675688
5247,African chameleon,Africa Travel,0.8593077707454051
5248,African chameleon,Reptiles,0.8508174919155994
5249,African chameleon,Pets,0.8006474229401903
5250,whiptail,Station Wagon,0.8168315202010161
5251,whiptail,Automotive,0.7879863638567589
5252,Gila monster,Reptiles,0.860087469293624
5253,Gila monster,Large Animals,0.8004361009878271
5254,Gila monster,Pets,0.8014842404856557
5255,American chameleon,Reptiles,0.8694584124494265
5256,American chameleon,North America Travel,0.8243850348755752
5257,American chameleon,Pets,0.8085593134348282
5258,American chameleon,Travel,0.7702345417721582
5259,agama,Religion & Spirituality,0.833414128601514
5260,agama,Religious Events,0.8205664126558134
5261,agama,Asia Travel,0.801260666047176
5262,agama,Family and Relationships,0.80065162918919
5263,agama,Events and Attractions,0.7839325748690957
5264,agama,Travel,0.789375870644563
5265,common iguana,Reptiles,0.8440390466087988
5266,common iguana,Pets,0.7819053898256483
5267,green lizard,Reptiles,0.9178815877946002
5268,green lizard,Green Vehicles,0.8164132897066758
5269,green lizard,Large Animals,0.8000690554982879
5270,green lizard,Pets,0.804622652428383
5271,green lizard,Automotive,0.7911760230374602
5272,green lizard,Auto Type,0.7756881794257274
5273,banded gecko,Reptiles,0.8512470157795864
5274,banded gecko,Pets,0.7768654613178806
5275,frilled lizard,Reptiles,0.8986970709435995
5276,frilled lizard,Pets,0.8029374016132146
5277,Lizard,Reptiles,0.9599354373792848
5278,Lizard,Pets,0.8582195953778775
5279,Lizard,Birds,0.8489839632522085
5280,Lizard,Cats,0.8435607258489701
5281,Lizard,Coupe,0.8225077043758082
5282,Lizard,Automotive,0.8225077043758082
5283,Lizard,Large Animals,0.8142273889228185
5284,Lizard,Birthday,0.809555764294144
5285,Lizard,Fine Art,0.8044237892371385
5286,Lizard,Video Gaming,0.8034393808854556
5287,Lizard,Media Industry,0.8014043974264233
5288,Lizard,Medical Health,0.8000415487351467
5289,Lizard,Auto Body Styles,0.7806111180376103
5290,"Child speech, kid speaking",Children's Games and Toys,0.8386236713508428
5291,"Child speech, kid speaking",Parenting,0.8221786736621477
5292,"Child speech, kid speaking",Daycare and Pre-School,0.8132476266136341
5293,"Child speech, kid speaking",Primary Education,0.804348534111238
5294,"Child speech, kid speaking",Shopping,0.7852102236577478
5295,"Child speech, kid speaking",Family and Relationships,0.7951658505792867
5296,"Child speech, kid speaking",Education,0.7850785814982483
5297,Countertop,Fine Art,0.8135557845194016
5298,Countertop,Makeup and Accessories,0.81000849330446
5299,Countertop,Home Appliances,0.8096584606654047
5300,Countertop,Barbecues and Grilling,0.8078468236552014
5301,Countertop,Household Supplies,0.8075555714565656
5302,Countertop,Desserts and Baking,0.8075307946164549
5303,Countertop,Smart Home,0.8041990649844862
5304,Countertop,Beauty,0.7865163775875136
5305,Countertop,Home & Garden,0.7926180929053287
5306,Countertop,Food & Drink,0.7808965137156263
5307,Countertop,Shopping,0.7897210828039263
5308,Bed,Prom,0.8767332961826662
5309,Bed,Birthday,0.8583085485465726
5310,Bed,Beauty,0.8518344491777881
5311,Bed,Coupe,0.8476050344587522
5312,Bed,Automotive,0.8476050344587522
5313,Bed,Dating,0.8443606958386655
5314,Bed,Travel,0.8429143850824047
5315,Bed,Science,0.8380248995740344
5316,Bed,Healthy Living,0.8330058466338004
5317,Bed,Media Industry,0.8326606326405183
5318,Bed,Convertible,0.8311982750654967
5319,Bed,Shopping,0.8307650158666263
5320,Bed,Business and Finance,0.8303552267548164
5321,Bed,Camping,0.8279360525792441
5322,Bed,Van,0.82775875311134
5323,Bed,Medical Health,0.826316644522721
5324,Bed,Wedding,0.8259269567733424
5325,Bed,Birds,0.8249423459916123
5326,Bed,Bath and Shower,0.824940935216589
5327,Bed,Hotel Properties,0.8246980343232073
5328,Bed,Education,0.8236792616187347
5329,Bed,Pets,0.823176068763068
5330,Bed,Daycare and Pre-School,0.8231638545176515
5331,Bed,SUV,0.8228069152980646
5332,Bed,Station Wagon,0.8214681313932484
5333,Bed,Dogs,0.8210160204779019
5334,apartment_building/outdoor,Apartments,0.873784027621082
5335,apartment_building/outdoor,Office Property,0.8460631546739783
5336,apartment_building/outdoor,Retail Property,0.833874585092329
5337,apartment_building/outdoor,Outdoor Activities,0.8336281840496746
5338,apartment_building/outdoor,Real Estate,0.8243872691397088
5339,apartment_building/outdoor,Parks & Nature,0.821954376404433
5340,apartment_building/outdoor,Hospitality Industry,0.8102552357919008
5341,apartment_building/outdoor,Hotel Properties,0.8099566275429909
5342,apartment_building/outdoor,Remodeling & Construction,0.8097928243805903
5343,apartment_building/outdoor,Home Improvement,0.8091711799454873
5344,apartment_building/outdoor,Bars & Restaurants,0.8066953795347855
5345,apartment_building/outdoor,Birthday,0.8031557610344016
5346,apartment_building/outdoor,Fine Art,0.8023182952192156
5347,apartment_building/outdoor,Home Appliances,0.8004114570459173
5348,apartment_building/outdoor,Household Supplies,0.8003485532469735
5349,Studio couch,Television,0.8340895930776607
5350,Studio couch,Media Industry,0.8271957150734863
5351,Studio couch,Laptops,0.8237289412797999
5352,Studio couch,Office Property,0.8236641560310306
5353,Studio couch,Birthday,0.821156457272873
5354,Studio couch,Theater Venues and Events,0.8209118738792236
5355,Studio couch,Household Supplies,0.818815689990938
5356,Studio couch,Fine Art,0.8186450989901266
5357,Studio couch,Smart Home,0.8162867716456681
5358,Studio couch,Entertainment Industry,0.8148299148054697
5359,Studio couch,Video Gaming,0.8116402046121329
5360,Studio couch,Daycare and Pre-School,0.8102593924006156
5361,Studio couch,Home Entertaining,0.8088397667712685
5362,Studio couch,Retail Property,0.8087644530958853
5363,Studio couch,Travel Accessories,0.8086216414598478
5364,studio couch,Media Industry,0.8167388311272352
5365,studio couch,Birthday,0.8094434601304439
5366,studio couch,Entertainment Industry,0.8078002886228508
5367,studio couch,Smart Home,0.8074997096180412
5368,studio couch,Household Supplies,0.8067540353251518
5369,studio couch,Theater Venues and Events,0.8066932159972329
5370,studio couch,Office Property,0.8054873754536526
5371,studio couch,Fashion Events,0.8031765523229986
5372,studio couch,Fine Art,0.8010448621353778
5373,studio couch,Video Gaming,0.8002722456401179
5374,studio couch,Business and Finance,0.7800794633569513
5375,studio couch,Events and Attractions,0.7744980572579251
5376,studio couch,Home & Garden,0.7811166140408445
5377,studio couch,Shopping,0.8003842628688655
5378,balcony/exterior,Home Improvement,0.8040032165768649
5379,balcony/exterior,Barbecues and Grilling,0.8019835551546648
5380,balcony/exterior,Retail Property,0.8019227923904039
5381,balcony/exterior,Home & Garden,0.8132808078919471
5382,balcony/exterior,Real Estate,0.7871859213693214
5383,Swimming pool,Bath and Shower,0.8430563475751203
5384,Swimming pool,Camping,0.834059274914114
5385,Swimming pool,Retail Property,0.8331319551476892
5386,Swimming pool,Outdoor Activities,0.8312519664318079
5387,Swimming pool,Landscaping,0.8306257290968013
5388,Swimming pool,Gardening,0.8306257290968013
5389,Swimming pool,Daycare and Pre-School,0.8280054811433071
5390,Swimming pool,Birthday,0.8232262375439453
5391,Swimming pool,Apartments,0.8207538677859714
5392,Swimming pool,Barbecues and Grilling,0.8202957144098577
5393,Swimming pool,Cooking,0.8200770643083639
5394,Swimming pool,Houses,0.8200656758578115
5395,Swimming pool,Zoos & Aquariums,0.815511137896314
5396,Swimming pool,Real Estate,0.8144492801732688
5397,Swimming pool,Fitness and Exercise,0.8141385337114798
5398,dining_hall,Dining Out,0.884623474879277
5399,dining_hall,Cooking,0.8263918012568657
5400,dining_hall,World Cuisines,0.8199556024578574
5401,dining_hall,Bars & Restaurants,0.8151504650512427
5402,dining_hall,Barbecues and Grilling,0.81436778270909
5403,dining_hall,Hotel Properties,0.813368293272434
5404,dining_hall,Real Estate,0.8115451353718609
5405,dining_hall,Home Entertaining,0.8090863162776536
5406,dining_hall,Daycare and Pre-School,0.80881602504596
5407,dining_hall,Theater Venues and Events,0.8070456650619949
5408,dining_hall,Birthday,0.8065433208572006
5409,dining_hall,Food & Drink,0.8055489625513487
5410,dining_hall,Events and Attractions,0.7815784743502617
5411,bannister,Birthday,0.8039777010872416
5412,bannister,Daycare and Pre-School,0.8023601220675675
5413,bannister,Events and Attractions,0.7702942713940024
5414,bannister,Family and Relationships,0.7769906174311974
5415,bannister,Parenting,0.776322463373674
5416,gazebo/exterior,Home & Garden,0.8334794170766744
5417,gazebo/exterior,Landscaping,0.8281770990670123
5418,gazebo/exterior,Gardening,0.8281770990670123
5419,gazebo/exterior,Barbecues and Grilling,0.8264094180862522
5420,gazebo/exterior,Outdoor Activities,0.8244458079347072
5421,gazebo/exterior,Home Improvement,0.8192879921900013
5422,gazebo/exterior,Home Entertaining,0.8141920681997737
5423,gazebo/exterior,Remodeling & Construction,0.8133244623738267
5424,gazebo/exterior,Retail Property,0.8087435739847009
5425,gazebo/exterior,Parks & Nature,0.803090876502546
5426,gazebo/exterior,Events and Attractions,0.7851403115291898
5427,barn,Daycare and Pre-School,0.8492584891148294
5428,barn,Station Wagon,0.8390228598286859
5429,barn,Birthday,0.8380997386308752
5430,barn,Travel,0.8251938540946507
5431,barn,Houses,0.824310791835386
5432,barn,Land and Farms,0.8241224657578533
5433,barn,Wedding,0.8226137048027213
5434,barn,Coupe,0.822407037370704
5435,barn,Automotive,0.822407037370704
5436,barn,Retail Industry,0.8115079077138195
5437,barn,Barbecues and Grilling,0.8103939224616793
5438,barn,Children's Games and Toys,0.8091896424923086
5439,barn,Fine Art,0.8083987101499773
5440,barn,Large Animals,0.8079586395620932
5441,barn,Household Supplies,0.8073678275961937
5442,driveway,SUV,0.8445181658458267
5443,driveway,Pickup Trucks,0.8319336421214685
5444,driveway,Coupe,0.8303411482905126
5445,driveway,Automotive,0.8303411482905126
5446,driveway,Station Wagon,0.8291263042936164
5447,driveway,Auto Repair,0.8251448644925972
5448,driveway,Minivan,0.8243477714004198
5449,driveway,Commercial Trucks,0.8219458761005264
5450,driveway,Logistics and Transportation Industry,0.8161611564987826
5451,driveway,Auto Rentals,0.8147719671774768
5452,driveway,Retail Property,0.8132996517402946
5453,driveway,Barbecues and Grilling,0.8121904245303737
5454,driveway,Auto Type,0.8101345716571895
5455,driveway,Road-Side Assistance,0.8071575817044716
5456,driveway,Auto Parts,0.8067930780248598
5457,Children playing,Children's Games and Toys,0.9021858712169841
5458,Children playing,Daycare and Pre-School,0.841954316302487
5459,Children playing,Card Games,0.8380559776638299
5460,Children playing,Parenting,0.8366642267906557
5461,Children playing,Dogs,0.8364495802905577
5462,Children playing,Pets,0.8361315030651327
5463,Children playing,Video Gaming,0.8350908648422657
5464,Children playing,Sports,0.8349064598842244
5465,Children playing,Birds,0.8305078823796928
5466,Children playing,Birthday,0.8291588798592104
5467,Children playing,Outdoor Activities,0.8270834206998612
5468,Children playing,Camping,0.8240207425139524
5469,Children playing,Primary Education,0.8224706450829534
5470,Children playing,Board Games and Puzzles,0.8224246986234106
5471,Children playing,Games and Puzzles,0.8216230092213519
5472,corn_field,Land and Farms,0.7964547579508593
5473,farm,Land and Farms,0.8655230997352319
5474,farm,Travel,0.8407722759118055
5475,farm,Business and Finance,0.8394886744196399
5476,farm,Science,0.8259655020894332
5477,farm,Birthday,0.8233712575816968
5478,farm,Healthy Living,0.8226656464193289
5479,farm,Landscaping,0.8216353198199013
5480,farm,Gardening,0.8216353198199013
5481,farm,Prom,0.8213586447439385
5482,farm,Education,0.821075013838632
5483,farm,Media Industry,0.8149100956205572
5484,farm,Van,0.8129562262825236
5485,farm,Daycare and Pre-School,0.8044254429096064
5486,farm,Retail Industry,0.8036400446140453
5487,farm,Real Estate,0.7849258050953782
5488,pasture,Land and Farms,0.8445390886009942
5489,pasture,Desserts and Baking,0.838036737953458
5490,pasture,Daycare and Pre-School,0.8325699468816867
5491,pasture,Camping,0.8306082074518211
5492,pasture,Birthday,0.8252463242479288
5493,pasture,Dogs,0.821014390528462
5494,pasture,Landscaping,0.8210108478843277
5495,pasture,Gardening,0.8210108478843277
5496,pasture,Barbecues and Grilling,0.8148554589884799
5497,pasture,Large Animals,0.8059374429312783
5498,pasture,Parks & Nature,0.8038362471805747
5499,pasture,Healthy Living,0.8010564514728616
5500,pasture,Real Estate,0.7961665368661885
5501,pasture,Food & Drink,0.7722181029666254
5502,pasture,Family and Relationships,0.7881614744323001
5503,wheat_field,Land and Farms,0.8219397262869067
5504,wheat_field,Desserts and Baking,0.8030279135194522
5505,wheat_field,Food & Drink,0.7685181510192811
5506,worm fence,Pets,0.8058523872627036
5507,office_building,Office Property,0.9236360364301509
5508,office_building,Hospitality Industry,0.8370068312651315
5509,office_building,Apartments,0.8367316483406944
5510,office_building,Retail Property,0.8308766008726263
5511,office_building,Remodeling & Construction,0.8225679609166133
5512,office_building,Real Estate,0.8190120899149462
5513,office_building,Theater Venues and Events,0.8108423738308024
5514,office_building,Birthday,0.8041816054573306
5515,office_building,Apparel Industry,0.8020458730354989
5516,office_building,Business and Finance,0.7887327551298273
5517,office_building,Home & Garden,0.7899650643977374
5518,coffee_shop,Retail Industry,0.8687991745165224
5519,coffee_shop,Bars & Restaurants,0.8446820952025254
5520,coffee_shop,Retail Property,0.84324239269021
5521,coffee_shop,Grocery Shopping,0.8334796546795233
5522,coffee_shop,Shopping,0.8310449644114717
5523,coffee_shop,Dining Out,0.8269858789468315
5524,coffee_shop,Flower Shopping,0.8252569966557293
5525,coffee_shop,Food & Drink,0.8236722421504252
5526,coffee_shop,Hospitality Industry,0.8215163223111746
5527,coffee_shop,Desserts and Baking,0.819692312934877
5528,coffee_shop,Alcoholic Beverages,0.8183804927807661
5529,coffee_shop,World Cuisines,0.8172857755024624
5530,coffee_shop,Daycare and Pre-School,0.8130085670912836
5531,coffee_shop,Apparel Industry,0.8097713546707159
5532,coffee_shop,Birthday,0.8096337351382479
5533,vestment,Financial Industry,0.9177138788930724
5534,vestment,Business and Finance,0.8901912318698285
5535,vestment,Travel,0.8570053950134568
5536,vestment,Prom,0.8567738856079086
5537,vestment,Healthy Living,0.8564001750083722
5538,vestment,Shopping,0.8524640759056126
5539,vestment,Education,0.8489382094999475
5540,vestment,Birthday,0.8376254254818247
5541,vestment,Coupe,0.8356657085154671
5542,vestment,Automotive,0.8356657085154671
5543,vestment,Sports,0.8315382984616229
5544,vestment,Convertible,0.8287971932980841
5545,vestment,Media Industry,0.8276953698205813
5546,vestment,Dating,0.8263155995337064
5547,vestment,Science,0.8226948968720265
5548,vestment,Landscaping,0.8211571883385289
5549,vestment,Gardening,0.8211571883385289
5550,Marine invertebrates,Pets,0.8360509268100673
5551,Marine invertebrates,Reptiles,0.8359266357525015
5552,Marine invertebrates,Large Animals,0.8049589546344453
5553,Marine invertebrates,Zoos & Aquariums,0.8015742580408406
5554,lab coat,Education,0.7980177180823179
5555,Petri dish,Desserts and Baking,0.8086989443544638
5556,Petri dish,Board Games and Puzzles,0.8019280263867495
5557,Petri dish,Barbecues and Grilling,0.800867332510709
5558,Petri dish,Food & Drink,0.7814602001244005
5559,Petri dish,Games and Puzzles,0.7741067015315573
5560,beaker,Alcoholic Beverages,0.8190481948062042
5561,beaker,Food & Drink,0.7945386520370386
5562,chemistry_lab,Science,0.829331019267512
5563,chemistry_lab,Space and Astronomy,0.8054761849243592
5564,chemistry_lab,College Education,0.8020228658020734
5565,chemistry_lab,Education,0.7928932571279794
5566,physics_laboratory,Science,0.8281423213163258
5567,physics_laboratory,Space and Astronomy,0.8180598947463745
5568,physics_laboratory,Healthy Living,0.8021323706773631
5569,physics_laboratory,Birthday,0.8013668523511592
5570,Jeans,Men's Clothing,0.848440565870999
5571,Jeans,Women's Clothing,0.8449628153802369
5572,Jeans,Style & Fashion,0.8313787692392762
5573,Jeans,Smartphones,0.8293588324872208
5574,Jeans,Men's Casual Wear,0.8274867114659721
5575,Jeans,Women's Formal Wear,0.8264966573175185
5576,Jeans,Apparel Industry,0.8262823661178917
5577,Jeans,Laptops,0.8256113857831473
5578,Jeans,Desserts and Baking,0.824362693270543
5579,Jeans,Desktops,0.8230239492374258
5580,Jeans,Alcoholic Beverages,0.8207001886392997
5581,Jeans,Women's Shoes and Footwear,0.816825505522182
5582,Jeans,Pickup Trucks,0.8166488650307341
5583,Jeans,Makeup and Accessories,0.8141368952052821
5584,Jeans,Men's Formal Wear,0.813687786078489
5585,Cart,Coupe,0.8779953231310186
5586,Cart,Automotive,0.8779953231310186
5587,Cart,Travel,0.8751221541336646
5588,Cart,Shopping,0.860612858734181
5589,Cart,Station Wagon,0.8544547029086896
5590,Cart,Business and Finance,0.8532381299925553
5591,Cart,Birthday,0.8528330813403298
5592,Cart,SUV,0.852387559652866
5593,Cart,Prom,0.8510825722307508
5594,Cart,Van,0.8464859173417787
5595,Cart,Convertible,0.8446912181485139
5596,Cart,Auto Type,0.8414376626185722
5597,Cart,Sports,0.837611210765286
5598,Cart,Media Industry,0.8351017048383573
5599,Cart,Pickup Trucks,0.8306605415543655
5600,Cart,Children's Games and Toys,0.8302950660363595
5601,Cart,Beauty,0.8298923484876901
5602,Cart,Commercial Trucks,0.8294412340932527
5603,Cart,Science,0.8286339172474838
5604,Cart,Movies,0.8272118510129657
5605,Cart,Auto Parts,0.8267340723214215
5606,Cart,Education,0.8260234173453744
5607,Cart,Retail Industry,0.8256368618234139
5608,Cart,Auto Body Styles,0.8252811663513475
5609,Cart,Fine Art,0.8249986807175658
5610,Cart,Healthy Living,0.8233869109718059
5611,Cart,Grocery Shopping,0.8224096817528772
5612,Cart,Minivan,0.8212271389994198
5613,Cart,Auto Repair,0.8211296540659687
5614,Cart,Auto Rentals,0.8207198029123458
5615,supermarket,Grocery Shopping,0.8753238533845294
5616,supermarket,Retail Property,0.8581935747218352
5617,supermarket,Retail Industry,0.8514700453446795
5618,supermarket,Shopping,0.8501019429455785
5619,supermarket,Malls & Shopping Centers,0.8298490542556537
5620,supermarket,Food Industry,0.8271584147997928
5621,supermarket,Daycare and Pre-School,0.815840747807637
5622,supermarket,Flower Shopping,0.814245893624177
5623,supermarket,Household Supplies,0.8131642736045663
5624,supermarket,Desserts and Baking,0.8111981124197669
5625,supermarket,Home Appliances,0.8072565994514698
5626,supermarket,Business and Finance,0.8065601741140516
5627,supermarket,Apparel Industry,0.805866788486466
5628,supermarket,Bars & Restaurants,0.8056065058086883
5629,supermarket,Makeup and Accessories,0.8045671767847576
5630,grocery store,Grocery Shopping,0.8874886234361123
5631,grocery store,Retail Property,0.8543897859401832
5632,grocery store,Retail Industry,0.8435826262497632
5633,grocery store,Shopping,0.842746048492121
5634,grocery store,Food Industry,0.8259493620349059
5635,grocery store,Flower Shopping,0.8223362298078332
5636,grocery store,Malls & Shopping Centers,0.8212156604172955
5637,grocery store,Daycare and Pre-School,0.8165053500322437
5638,grocery store,Household Supplies,0.816055843827807
5639,grocery store,Desserts and Baking,0.8147459463659595
5640,grocery store,Apparel Industry,0.8129327540861316
5641,grocery store,Barbecues and Grilling,0.8039204198855406
5642,grocery store,Food & Drink,0.8020619939875765
5643,grocery store,Real Estate,0.778290168407851
5644,grocery store,Business and Finance,0.7941625466943956
5645,Footwear,Women's Shoes and Footwear,0.9357687888200354
5646,Footwear,Women's Clothing,0.8448466099376907
5647,Footwear,Style & Fashion,0.8438760935862574
5648,Footwear,Men's Clothing,0.8430524301507731
5649,Footwear,Makeup and Accessories,0.8429602285465929
5650,Footwear,Women's Formal Wear,0.8329218327584633
5651,Footwear,Real Estate,0.8304471621288666
5652,Footwear,Apparel Industry,0.830352024828727
5653,Footwear,Auto Parts,0.8303010585493524
5654,Footwear,Men's Casual Wear,0.8277991273840325
5655,Footwear,Women's Jewelry and Watches,0.8272143425008784
5656,Footwear,Consumer Electronics,0.8270352229910825
5657,Footwear,Shopping,0.8253572191630272
5658,Footwear,Travel Accessories,0.8250195133167787
5659,Footwear,Women's Handbags and Wallets,0.8208727551046384
5660,hardware_store,Retail Industry,0.8517567924963978
5661,hardware_store,Household Supplies,0.8438995724536413
5662,hardware_store,Smart Home,0.8333861156961112
5663,hardware_store,Grocery Shopping,0.8299484782429803
5664,hardware_store,Retail Property,0.8296437114997083
5665,hardware_store,Shopping,0.8293902541919382
5666,hardware_store,Holiday Shopping,0.8224988922807972
5667,hardware_store,Apparel Industry,0.8080951887714906
5668,hardware_store,Home Appliances,0.8037144000376653
5669,hardware_store,Malls & Shopping Centers,0.8021138562654733
5670,hardware_store,Flower Shopping,0.8012273228921902
5671,hardware_store,Food Industry,0.8010230874168265
5672,hardware_store,Home Security,0.8007059193526918
5673,hardware_store,Business and Finance,0.7979185340279797
5674,hardware_store,Home & Garden,0.8014682295995788
5675,fabric_store,Retail Industry,0.855374618742923
5676,fabric_store,Apparel Industry,0.8448404502108812
5677,fabric_store,Retail Property,0.8379738911749992
5678,fabric_store,Shopping,0.8348236278641461
5679,fabric_store,Grocery Shopping,0.8317122147803118
5680,fabric_store,Flower Shopping,0.8306524810610223
5681,fabric_store,Fashion Events,0.8178829523596867
5682,fabric_store,Style & Fashion,0.8134762200344731
5683,fabric_store,Malls & Shopping Centers,0.8112260453361473
5684,fabric_store,Daycare and Pre-School,0.8087973177223493
5685,fabric_store,Household Supplies,0.8074721858386136
5686,fabric_store,Women's Clothing,0.8036414219548449
5687,fabric_store,Healthy Living,0.8035331687978923
5688,fabric_store,Desserts and Baking,0.8029766632403754
5689,fabric_store,Business and Finance,0.8027816055737009
5690,gift_shop,Retail Industry,0.8912041479601241
5691,gift_shop,Holiday Shopping,0.8608459016840057
5692,gift_shop,Flower Shopping,0.8595466261227451
5693,gift_shop,Shopping,0.859255330016589
5694,gift_shop,Retail Property,0.8531753635553859
5695,gift_shop,Grocery Shopping,0.8520419725260933
5696,gift_shop,Apparel Industry,0.8347209187268156
5697,gift_shop,Home & Garden,0.8227344453926084
5698,gift_shop,Business and Finance,0.8224354001135539
5699,gift_shop,Malls & Shopping Centers,0.8202553606490488
5700,gift_shop,Children's Games and Toys,0.8164968679874649
5701,gift_shop,Daycare and Pre-School,0.8158629019266703
5702,gift_shop,Fine Art,0.8139333243506368
5703,gift_shop,Smart Home,0.813126026024478
5704,gift_shop,Auto Parts,0.8116388385427451
5705,Teddy bear,Children's Games and Toys,0.84741957407444
5706,Teddy bear,Board Games and Puzzles,0.816408084862708
5707,Teddy bear,Daycare and Pre-School,0.8075709692804138
5708,Teddy bear,Medical Health,0.8004607512498123
5709,Teddy bear,Shopping,0.7895645376436432
5710,Teddy bear,Hobbies & Interests,0.784927488362287
5711,Teddy bear,Games and Puzzles,0.7866498735127299
5712,Teddy bear,Family and Relationships,0.7701900256173648
5713,Teddy bear,Parenting,0.7852711931194365
5714,Kite,Birds,0.8317655137448573
5715,Kite,Travel,0.8266932556065575
5716,Kite,Air Travel,0.8235513975494002
5717,Kite,Coupe,0.8233720682321137
5718,Kite,Automotive,0.8233720682321137
5719,Kite,Camping,0.8230682331784875
5720,Kite,Barbecues and Grilling,0.8230044609101708
5721,Kite,Board Games and Puzzles,0.8227625321068744
5722,Kite,Motorcycles,0.822376459503964
5723,Kite,Outdoor Activities,0.8220346936369157
5724,Kite,Birthday,0.8213221647777413
5725,Kite,Fine Art,0.8187840073053644
5726,Kite,Family and Relationships,0.8166207507077731
5727,Kite,Media Industry,0.8157578642907707
5728,Kite,Events and Attractions,0.8154722148332939
5729,swing,Travel,0.8783022339081524
5730,swing,Birthday,0.8592723677417498
5731,swing,Business and Finance,0.8474759270024799
5732,swing,Sports,0.8465800870299831
